pt_tau_1_regress,pt_tau_2_regress
64.60013,62.120384
183.7509,130.6457
83.59485,82.19048
55.561043,61.026222
198.37596,101.72132
69.84766,73.131386
180.21306,80.88832
125.0831,50.786125
56.34127,54.0809
61.675953,76.01657
101.9517,62.504456
77.797455,62.7393
115.894325,57.91984
54.989277,51.03632
71.17393,63.026123
59.678696,63.27458
524.4729,106.68068
72.22528,61.58988
134.5081,100.41315
63.42946,48.688644
68.76602,50.767204
67.65933,65.40181
105.489365,80.267204
65.56873,52.491573
61.304348,57.182293
61.119984,55.35639
73.183464,56.986195
71.88475,77.21042
133.57486,117.005974
62.89731,67.12781
50.71903,52.5711
70.834656,57.509964
130.25693,65.65824
62.2994,55.282326
69.23273,71.99487
97.083,57.56538
66.743,50.60791
58.46799,58.452145
57.03751,56.45506
85.41017,65.37844
177.59021,61.771454
150.6318,77.77412
70.70502,61.47491
95.02396,63.894493
83.77903,74.662056
77.847244,57.820873
93.1601,79.795815
79.58941,57.145275
208.34337,57.834927
60.588062,53.971817
52.065315,56.45316
139.85696,63.334225
79.27386,50.194008
81.26235,47.88706
74.173744,72.02497
63.78438,53.93256
69.14628,52.52107
76.68323,52.03911
63.60628,54.294907
52.829704,53.582417
84.900475,88.286095
54.23637,59.218605
61.820564,49.923576
64.83521,52.819977
98.97244,87.93541
49.468395,50.914623
62.794052,69.09178
80.659195,45.154194
104.63218,76.56382
113.70086,96.94046
142.94928,80.808235
93.04501,68.68256
92.3965,89.415276
125.83692,93.75719
71.38861,49.624146
133.39613,46.3036
69.59636,67.859825
71.37016,67.01912
166.8261,65.38102
48.9092,50.299126
98.061035,82.34025
65.927574,62.1183
132.41449,49.89093
69.87058,47.976852
73.0664,74.1937
62.29881,46.797184
144.06366,70.591675
119.415276,111.620964
146.54132,73.57698
60.462757,56.27455
56.49912,47.41345
76.19311,71.604675
86.55537,51.635536
70.0795,59.872643
153.97305,90.8349
275.3989,51.773872
54.4496,51.143047
309.92184,120.879166
67.85107,66.648544
89.836,55.171124
62.242226,57.477005
188.01427,174.88869
56.663727,55.410732
79.33949,61.369843
146.0913,67.74874
77.42254,55.549126
205.6109,136.44011
64.28156,63.3119
95.89652,51.026714
143.84348,58.53255
264.65393,150.357
121.13709,84.72924
63.239788,56.3084
64.56102,53.721893
81.13401,70.09169
83.38657,49.157413
64.12612,62.267765
71.21016,74.67942
51.298065,50.221535
73.36956,65.800964
60.225857,52.593113
111.75617,80.585785
50.343994,51.64596
70.61858,59.324265
74.03482,48.337627
88.3003,84.0013
52.7327,48.020935
125.6649,102.93971
65.8481,48.057877
56.049774,53.842796
97.13705,65.79963
67.87386,63.2092
53.841457,52.193886
100.25656,68.450165
58.338924,56.15687
59.0999,55.584663
171.43994,88.32515
73.55987,52.158688
60.628685,61.707417
81.39593,63.160046
61.392216,55.031082
71.453766,62.33676
62.8855,56.379395
259.1339,177.62067
248.19548,184.32027
55.661034,61.698936
161.59306,97.6265
154.42441,65.71463
70.05972,63.909977
78.58883,57.51886
49.34353,50.384666
61.75024,63.446953
116.602295,64.89727
91.12969,68.46202
72.789406,50.40949
62.320393,63.920547
75.05488,57.220284
91.16329,53.31791
63.721493,53.93379
69.94817,69.10967
117.35516,83.73045
51.417885,54.659237
65.21789,67.288666
75.41483,54.73767
73.92043,47.740067
62.31748,60.13248
64.27089,51.376907
60.89921,61.2824
78.305595,68.64301
131.9916,64.5008
56.10947,48.625885
80.47609,50.814144
100.70807,72.31522
76.85451,61.487778
53.925064,52.257652
56.137196,53.02026
52.093506,50.590633
59.979298,61.517494
91.40959,88.995995
240.78865,121.02121
72.93857,54.82917
68.46323,52.29205
58.147156,57.8705
70.280785,62.801285
63.520813,58.83528
59.464863,57.269238
62.087967,59.900433
136.40726,61.836655
58.993202,51.79491
144.90112,71.064156
107.861946,52.033314
70.87325,61.910847
69.274155,52.38711
57.20877,51.825935
53.93156,48.69677
114.29536,61.939934
83.14185,72.57025
67.43857,58.41434
85.110825,69.935036
64.78737,47.5272
61.89259,51.383842
80.07344,54.102802
84.41261,59.27904
64.88507,57.67528
52.188477,53.696022
93.67947,51.74871
47.772743,46.11886
75.91763,57.80898
109.48109,52.564426
54.75168,61.017822
66.23639,60.34792
236.13081,172.36058
64.8805,55.41862
65.48664,67.38283
74.14033,55.75838
54.102398,46.977383
107.21311,50.434795
58.44972,48.6502
68.86118,55.291584
176.1222,131.8013
75.024414,60.088303
94.49349,96.86951
72.47712,65.88125
108.597885,63.358875
346.73193,93.10568
56.345097,54.06018
89.47214,70.15415
64.00882,51.57433
56.02256,58.20014
66.69614,53.51352
55.00451,51.26625
76.959816,58.127945
59.881363,52.06285
62.371864,48.82655
77.11251,53.33915
81.11102,80.94954
57.479248,50.00966
53.50345,58.173527
96.803535,47.715042
75.62185,61.227005
66.467804,73.6593
95.00447,75.49374
72.656586,53.393955
66.99977,53.633434
67.75862,63.141724
156.78767,84.23055
161.00952,121.18625
60.30448,60.03873
62.832184,50.657673
94.69294,92.65198
80.042656,58.380573
251.5111,113.34408
62.759365,72.67772
56.915863,61.38535
80.403465,45.91861
94.29481,82.198395
83.36041,47.92657
171.78629,160.24825
115.11044,102.49587
65.87838,58.891846
59.160606,60.831814
118.120094,57.129696
56.89349,58.157368
76.119,53.2004
63.804493,54.856087
68.77348,55.865707
85.09087,74.72947
92.95355,63.058823
75.93791,54.55976
72.23291,59.041832
52.42827,54.47096
109.68299,85.902596
85.057724,81.64687
134.07298,62.185123
54.806488,57.162933
59.93451,53.125248
66.06419,48.734627
88.292145,70.48113
55.392475,49.40959
75.74927,57.10634
104.57751,89.12641
101.07826,59.540134
106.9402,53.538197
56.071896,57.647583
90.547134,53.718197
71.86867,68.957115
75.83202,50.924
47.97583,57.945255
64.41142,59.417793
70.37147,71.05613
75.12583,67.116486
233.00432,87.16142
115.340775,73.84541
69.9185,61.45027
82.527336,60.368652
60.929764,56.577087
68.322205,60.26585
66.868034,67.886116
61.775112,67.6767
179.07773,99.965385
130.26364,62.811825
111.320526,55.57793
127.26259,73.76381
101.371376,46.695946
53.081387,54.066868
65.40669,60.724102
86.88819,73.550545
63.36165,57.208935
74.82095,52.200935
49.448986,50.437504
106.73754,86.20714
61.561733,54.60312
131.08618,86.04002
64.52359,66.148476
137.40938,55.077213
95.33834,50.29666
68.14083,49.655243
53.11255,52.717434
59.940018,57.549194
68.02143,64.27167
53.65853,53.076595
93.10752,71.706505
279.4338,63.596535
97.978935,83.56574
81.6,47.582382
151.73576,78.94619
86.41955,59.140957
173.29655,71.21443
58.57128,57.491543
63.205723,59.558495
64.55384,50.06381
63.366203,59.243675
102.95668,64.923225
52.08414,56.71339
65.79109,66.17951
79.218704,58.02283
60.09881,60.38841
154.59804,121.091255
99.329704,92.52141
63.465286,50.526318
70.33942,51.076374
59.02345,47.474804
72.573425,62.517887
71.91913,71.808
74.11935,59.382286
57.80216,57.67862
68.17172,66.62372
61.704163,51.32962
115.04586,81.38674
62.788692,56.577343
102.15027,83.42862
104.61536,63.303684
77.868935,57.66417
62.655605,45.952736
74.38487,63.62603
74.81153,57.315136
117.58341,80.31783
68.45059,65.34887
124.08991,65.109474
57.470966,55.89242
58.011093,62.238335
69.38285,53.605774
68.24447,67.22053
60.992855,61.968475
71.20703,48.098274
71.04682,48.58398
76.00501,53.71645
68.14576,49.242565
56.373703,51.37747
253.85248,150.55577
70.091324,51.457188
205.1588,133.90454
91.525696,60.92652
65.85333,62.994747
68.31999,59.595448
50.080265,50.684284
133.39648,76.76403
71.75722,51.603897
75.89471,64.29925
70.527435,70.43705
70.46089,60.302532
51.433792,52.0022
74.285904,56.199223
64.94583,55.987186
81.61159,74.28724
143.48045,54.016327
125.91863,76.15329
81.12316,75.77812
158.8066,76.38503
75.14985,67.12587
95.39316,78.080215
62.312004,52.265556
66.87587,63.25639
110.50127,77.420784
70.52113,56.69258
161.37846,86.29699
65.157196,67.28391
111.94691,64.96192
152.66014,132.4767
241.43336,109.603424
60.889,58.995586
55.87783,54.863377
68.94576,57.71092
63.94297,53.42096
65.37414,62.156265
82.65552,59.24089
115.97632,75.407104
58.7933,51.79049
64.15223,50.70733
63.24013,67.002106
72.63936,72.99918
139.273,107.993904
58.961037,55.42516
93.543945,50.667843
59.574196,58.678978
65.582375,50.507656
62.13382,61.837658
62.094265,66.096535
79.32993,49.722054
104.129425,49.587036
152.89952,90.556274
166.13412,139.28377
95.83716,53.58612
48.42253,60.29563
84.11578,75.09177
56.000286,49.736187
158.76155,82.002754
59.827404,53.939705
214.54652,77.336395
67.7228,58.581455
66.1335,55.851166
114.046715,49.58131
71.11341,59.31511
74.15924,64.592865
67.54988,61.86224
102.40263,69.55988
88.76461,51.13739
65.48352,68.20716
123.03876,65.2616
50.552696,52.110413
74.82616,56.969257
133.23946,110.73373
88.19844,53.125813
76.659676,76.74924
65.86398,56.260868
145.2381,71.77546
75.59766,57.75511
75.39117,53.337193
69.19667,51.11532
70.478004,57.13155
175.02466,107.79926
116.13591,82.764145
55.836098,49.776325
132.23045,107.21644
61.396347,65.976006
317.30344,82.14219
226.23152,97.66514
60.533623,50.025867
99.389084,95.891174
110.659454,70.87271
59.777542,58.88719
140.87921,71.20403
152.81702,60.467667
104.91183,57.108227
61.654003,55.780403
63.597057,61.168476
60.888313,61.17617
69.260666,70.069824
68.919365,66.16482
61.424736,57.53065
197.04991,60.06553
176.06683,146.85872
119.89579,64.23876
62.538193,48.63551
60.60447,45.247353
59.206882,55.28867
79.64068,60.54821
80.70374,65.34307
78.97916,66.82326
65.57337,50.39016
78.19197,66.68851
111.40229,109.461914
126.42229,60.1962
75.7883,61.266083
60.577885,52.085445
149.89343,113.133545
51.204903,55.931065
203.14494,115.68366
61.716576,62.565216
70.69698,61.076836
78.387955,61.87361
64.85631,64.466064
54.49484,53.70281
61.918232,66.618385
108.53075,55.97151
49.224766,45.573315
54.6876,57.971905
65.74259,53.500683
66.70216,63.664368
63.0569,56.465916
57.17305,52.810974
175.249,175.09436
69.81807,68.15095
262.9214,83.30567
90.77647,60.76432
82.80623,59.291344
70.349236,66.57368
103.26764,67.9188
67.46802,60.915066
72.50736,53.721817
86.695984,51.61872
100.039116,110.01877
57.82168,52.49778
55.973896,53.672497
62.81581,52.438286
177.9893,74.46918
249.30751,119.44301
152.35606,88.55565
84.7292,73.853134
170.12032,76.95913
92.54584,92.87488
219.19836,119.91133
81.01137,60.120056
63.165535,50.606373
59.60076,62.57228
64.86008,63.01912
104.92006,61.338936
63.479897,54.53251
137.6058,126.401535
56.49867,50.03688
53.593716,58.018772
68.86951,59.76239
51.974125,46.971355
93.271416,89.3529
197.07646,154.35583
54.305325,58.40949
60.898064,63.470673
94.029175,91.88739
77.937096,56.86495
77.940254,74.85501
364.44376,108.35445
77.22486,59.305485
61.97127,65.108864
132.1428,110.55963
69.51774,58.210285
137.89314,52.58945
68.825714,55.904648
73.010475,66.5626
77.86028,58.17568
129.77766,56.62048
59.01039,58.74555
76.73591,62.864464
58.021835,49.226757
67.97495,62.392162
121.61973,66.04217
68.14761,52.624584
67.56162,50.733837
115.46541,82.035736
69.19586,55.32631
97.32537,80.50247
155.78548,61.894264
60.540848,55.217224
51.968575,53.577232
78.73105,51.244408
50.093323,55.725937
67.92131,65.378494
66.8313,53.274727
61.781593,61.893158
49.63846,63.375786
59.759552,59.254787
69.01945,54.928093
95.42112,57.53081
114.09945,58.84841
75.61212,56.08155
64.41535,58.87646
124.57071,83.207
182.45355,71.54722
81.100006,75.18392
74.006905,68.00033
158.03883,51.34108
66.361824,62.37823
56.043274,56.057537
65.977394,60.368263
93.96182,61.423866
62.24212,56.95134
122.70915,113.439804
167.61607,43.617897
140.58685,102.65103
160.11443,54.222263
57.67797,57.642662
97.30513,100.35151
59.330208,58.904617
98.871216,58.824245
97.840195,92.83048
64.16106,50.828213
212.36812,180.64235
67.775185,53.92384
65.61532,49.52384
76.16671,67.5204
63.470856,58.805607
74.89095,62.329407
67.54494,52.05058
65.60007,53.423695
65.38446,50.884148
60.14418,53.545784
209.80157,204.73605
69.72046,59.641926
68.67506,53.18482
100.918335,59.596756
66.48579,40.69413
70.27547,68.94005
85.083145,63.94035
65.67066,52.53294
72.90453,54.305397
62.87863,53.493248
90.31154,84.22884
60.635487,55.164234
65.467705,50.91686
99.04753,63.05913
150.72401,53.44348
120.26014,72.36705
69.195786,60.9888
62.091087,57.673977
84.73096,60.763107
177.93712,121.674385
233.73927,110.061035
99.28391,68.00363
105.821884,82.714325
296.59775,184.65675
77.458954,50.92731
54.173107,52.9564
72.140495,69.21264
106.51694,44.26555
69.26249,64.105125
123.09941,93.67555
129.19615,52.201935
79.32418,61.26924
54.625114,60.367146
106.56921,88.43682
41.5905,52.639248
69.13958,46.36775
144.80501,86.07823
53.863026,53.390842
73.0391,56.574158
75.91274,63.05686
88.119644,90.90074
65.65797,47.610683
69.72157,60.298607
52.935753,54.55632
62.323498,54.485382
101.538315,52.647892
80.9023,54.802776
228.6294,77.52173
142.30672,126.940605
62.59849,53.36922
63.17191,53.825176
44.210327,60.100624
61.202057,73.81774
107.59055,53.831093
86.16933,51.124283
62.522457,53.64575
79.44657,60.78794
62.57516,54.995834
54.696045,53.158764
132.52394,62.118225
104.47757,78.46701
62.90566,58.63328
59.729004,57.56321
58.91166,65.012405
69.86324,54.282883
247.92525,72.92741
108.609726,55.999092
100.32858,48.110825
89.31801,62.421066
61.84708,55.738865
66.54302,51.29322
71.97901,52.637684
167.7053,95.912865
76.56895,60.75131
81.70781,51.023243
66.19632,64.26476
63.12394,47.92128
63.228653,61.182354
88.110016,87.484245
69.19227,63.90008
96.32074,47.356117
119.766914,101.08193
60.3951,51.612362
123.204384,101.16856
69.34259,52.803135
62.08132,62.121082
63.74035,60.868507
95.57189,64.67229
68.853516,59.90598
66.965096,65.20606
109.37324,100.07929
80.42024,54.411106
52.19013,53.380352
56.949387,56.44324
87.99519,53.605362
81.30109,74.019264
67.54902,54.84877
64.00997,55.044914
65.25314,68.36492
72.884926,61.73947
50.592167,51.947598
90.00988,47.081665
61.48929,65.74391
137.48369,64.9866
84.29311,78.262184
172.25461,138.45454
56.286976,50.598946
66.10782,51.362225
97.29716,94.0905
90.02448,57.061367
61.321808,52.92437
150.57484,50.002316
204.48508,132.00371
46.95059,57.618176
76.37267,53.702496
60.466827,50.874416
55.429283,38.11813
160.44669,94.34255
116.1068,82.48993
91.16656,61.330833
66.32608,62.498478
159.35326,77.52675
105.6007,60.206528
84.39327,47.360558
56.847412,54.48035
67.24886,67.59387
204.6056,99.50399
67.939896,68.22058
102.01948,85.05949
121.410675,70.18193
66.93326,68.69779
64.73494,59.526844
71.646996,58.360813
48.333897,50.8583
105.73352,98.65393
73.42785,59.56532
95.10238,40.37633
64.71816,57.248005
55.917973,58.3315
60.261078,53.5061
76.8889,59.057793
172.3301,139.8194
86.43414,52.049526
101.00853,62.022865
120.06969,88.556
67.52592,60.83606
51.67178,49.49959
243.26712,101.32517
74.065025,55.2029
63.873016,57.26154
72.61496,75.26385
54.322136,57.5507
64.5097,49.74938
82.71734,53.941628
173.38991,129.02483
64.91844,49.477993
61.00167,61.986492
74.830475,55.687843
108.292496,75.46116
105.83728,102.16138
69.66854,60.31086
59.715164,57.582863
152.79416,131.72319
128.22147,60.727943
53.89072,50.38904
95.59962,75.29135
131.88762,69.37262
58.36134,59.811947
65.31314,54.906372
128.19434,48.977154
76.795296,53.161476
91.83012,80.10226
64.23727,66.05092
52.076633,55.91072
168.18758,70.6587
107.36916,94.995605
61.3935,54.960968
69.64583,60.528297
134.57819,68.21365
64.809235,62.984077
64.08531,49.684258
86.57076,53.864338
80.315216,64.57127
98.24536,50.427746
60.772205,63.0354
74.359344,80.35489
60.417423,52.179462
57.818863,58.82484
65.505424,67.018845
70.366394,70.36892
83.653496,57.136253
158.17729,65.011246
187.99054,115.30701
68.724724,64.280975
78.96772,53.44001
85.75722,57.36717
68.589645,67.08678
68.87909,53.045757
73.74359,64.24502
60.231625,53.625202
74.49884,58.606712
51.269787,54.225285
52.727123,59.30619
66.354416,59.368195
84.193886,69.7788
57.400574,58.75798
122.10635,50.455105
57.431202,47.90522
61.17272,58.672226
49.03922,47.832905
82.20952,53.519787
66.74842,58.056435
69.20263,57.225983
92.88745,60.08097
116.20363,85.310745
62.81387,62.82938
183.16533,98.0861
167.55077,72.28917
73.48231,70.90684
147.51196,91.32112
141.43227,122.572945
115.15707,63.07654
91.7663,82.28544
52.601463,52.40813
81.26471,59.63161
63.896675,62.03508
55.775497,62.637653
72.75653,70.06321
70.69585,50.3077
100.33606,60.352795
156.74423,61.07619
303.93607,111.890144
83.98744,58.20777
146.94421,58.452286
60.34795,57.022987
56.60856,65.18829
85.28452,56.16377
61.812435,59.176826
464.93466,97.62848
66.010956,52.920338
95.52914,47.872726
95.41148,82.199455
199.894,106.284676
118.52673,82.87169
57.057922,55.22184
58.718834,58.073727
196.97672,116.66462
101.46959,57.90468
68.45682,62.24944
67.37155,58.591743
104.59837,96.18361
69.05975,53.375652
64.70073,63.652817
74.21721,66.33818
99.41061,72.52574
115.15845,61.138435
185.08408,96.03119
59.690872,52.216904
59.56413,59.23779
67.22497,56.205242
126.46024,83.18307
144.95395,111.39827
78.6669,44.45055
65.64793,61.98172
59.828426,49.998207
57.644173,55.212425
64.12781,65.635445
110.473724,81.506905
173.51787,88.50055
59.01131,51.374012
227.73148,119.5808
95.76289,90.23376
64.599174,60.579712
156.11252,74.26911
58.373047,56.60039
64.01547,70.16371
70.03796,61.923546
62.46577,57.181614
114.160385,98.0459
92.515366,64.46521
97.30141,71.30786
61.266308,65.52693
60.175144,66.84164
143.33618,57.126797
80.26644,58.103672
74.91565,53.74274
73.4027,66.04403
95.48371,71.81874
60.384254,72.66938
199.6611,184.1961
70.22701,60.249153
78.3836,61.993587
135.15523,129.40292
101.34266,85.22175
60.120117,53.83649
73.246826,53.80761
59.47,58.59612
59.071728,57.125164
64.688416,64.39782
67.110634,71.78439
80.047714,64.68432
170.68538,53.392715
160.86023,114.3526
64.67857,59.98477
57.229053,60.783054
145.91371,89.69034
197.39374,122.15441
78.72917,67.40941
142.86882,57.206028
74.91469,69.07483
68.809105,56.851444
69.117775,50.96832
110.323685,84.14283
69.95484,54.681297
83.95222,77.83985
164.70474,86.08108
60.62802,59.40986
77.07156,66.081535
68.53613,63.416737
65.63707,58.77168
62.121532,61.674423
124.29366,67.24233
82.05991,62.71043
68.28025,58.482143
151.59328,62.25424
104.71734,76.23967
59.42949,60.11429
50.662476,52.146072
82.21044,55.57577
87.32626,58.77934
91.299385,59.07742
56.366055,52.217533
110.182594,79.69327
99.43148,86.80354
109.20645,56.758976
61.28275,52.964863
57.604233,49.612762
72.31204,59.980446
135.41316,76.93318
67.67477,54.06978
121.98864,65.40859
69.73408,75.22397
62.820263,56.36407
68.22509,65.150536
177.19435,156.22867
65.76234,67.11867
67.167656,58.645664
57.590538,58.188686
60.934624,61.529793
73.54487,57.626976
90.752785,56.475765
63.867413,59.742847
69.29929,58.1194
76.164055,59.54274
68.92734,61.500393
78.1203,72.1746
80.554436,46.44878
116.8537,55.01335
64.82691,69.87989
79.06159,61.309486
77.81881,56.94145
328.12418,81.86136
71.2324,59.38683
68.00592,58.974693
67.3207,55.602093
58.007603,56.939087
100.936424,74.359535
68.12011,54.44347
210.99997,109.94811
175.81207,60.295826
70.11205,60.60376
74.17561,64.80851
68.67587,56.771236
63.080734,61.791706
56.80721,59.43703
73.6115,46.747658
63.47538,59.878357
74.46865,54.965977
96.052284,62.85477
164.16806,125.546326
68.74524,44.23708
93.51755,83.50374
141.01642,119.092354
57.826855,57.722507
58.58519,52.86641
62.071587,62.645912
51.82409,52.376804
71.129875,63.269672
114.6351,50.654377
59.350742,60.02399
88.20467,78.02509
199.50168,171.3767
128.97607,86.97156
55.099865,51.9299
73.89027,48.265854
69.50173,62.89065
97.49939,75.29579
65.57076,59.200184
66.483,56.38802
193.72438,152.28658
79.30765,53.37731
136.26598,62.566086
64.28503,55.88978
51.54897,54.88466
120.023796,90.70951
63.99308,66.143
152.67781,128.98663
95.98398,54.628475
71.13554,56.193527
72.86443,50.744415
61.481697,61.16207
51.16146,50.89807
47.271633,51.318268
80.817955,80.7484
75.31058,70.59031
132.40538,71.85325
83.13753,69.01061
100.59385,67.75101
69.190186,59.728115
62.86912,53.409138
85.55443,87.2094
109.15825,46.80067
83.367546,75.62066
88.54397,58.30327
162.55473,119.71915
57.077755,57.673214
116.83403,81.85713
62.483753,50.609715
56.083878,47.659428
60.43454,57.793526
343.29074,140.62538
77.63021,57.162174
59.39433,60.744225
67.79286,63.233597
73.81551,57.120388
90.60777,60.837524
68.235176,54.203506
124.72905,78.97873
71.77873,47.796345
57.875214,62.697266
83.00466,78.286674
64.05378,49.16212
79.89659,67.77232
53.258686,52.43289
75.52337,60.360905
68.98685,56.024757
72.568504,58.616207
136.96445,80.403114
105.193085,62.77993
84.06757,71.327576
102.59453,75.388626
51.8378,56.522556
67.232475,55.096615
69.23481,51.606625
70.329254,50.64341
129.9258,94.64644
141.3459,71.87595
65.2686,55.826523
133.59625,53.471977
68.42039,61.28288
65.84519,54.527256
69.78023,57.951008
79.503944,61.822388
113.886894,71.06565
62.183403,50.72483
122.08549,50.203415
69.624954,53.760674
104.25828,54.926453
167.05147,100.65016
53.148872,55.419506
54.06672,57.698505
105.022934,82.02459
74.16939,74.46648
73.146034,74.601395
56.6072,51.391933
115.96703,91.672455
76.63481,68.8015
65.8603,66.32613
63.163734,59.902058
61.093185,58.529976
118.61391,66.373215
107.30451,58.031715
55.741337,59.831066
76.79307,50.290337
116.05119,48.900932
55.711845,58.33919
179.55779,81.20068
58.99903,57.18344
56.076473,50.738
72.96597,49.933056
64.01464,54.872494
76.30617,65.70177
106.414536,64.06988
69.63001,54.574318
59.60358,47.813145
79.28256,60.274162
191.90056,150.71852
76.994705,65.56352
69.64452,57.692753
77.18414,66.887146
68.6849,65.89046
195.31874,121.2842
69.650215,61.09709
64.718315,59.433968
152.07835,87.782814
54.155308,57.067947
55.390347,50.691322
67.42709,68.39567
73.372086,55.276802
139.30727,119.69258
136.33838,54.346806
85.178795,90.61797
63.91989,60.501186
105.40847,59.11907
64.630714,70.917625
78.665054,54.293964
60.046623,55.0116
56.112293,51.62535
52.133335,53.7429
127.92008,101.33635
56.70721,62.07989
70.268776,58.673634
86.90032,72.84804
79.668564,56.056145
70.17842,72.79394
62.83814,61.082603
108.658455,97.31308
60.36769,60.669353
57.014732,59.738373
59.548462,61.019794
64.67511,58.679432
54.020622,41.675896
62.271355,54.07184
155.34271,134.12938
77.127304,59.2473
70.120766,60.63123
81.03704,55.893845
67.59582,50.382023
50.97389,50.640575
50.15451,52.647667
62.663,51.043858
60.476036,54.28966
68.81501,56.13604
54.560074,57.28438
153.00078,98.27626
94.08122,57.240482
65.669914,63.05241
61.90456,58.66558
85.923454,57.344707
152.01704,99.58683
63.629673,62.17544
69.46009,69.66026
102.19478,106.05196
101.5315,50.35801
59.237545,59.756878
78.51132,63.503513
139.3391,66.102844
170.0884,142.55565
61.024796,66.47393
70.66208,71.036224
55.63625,58.028606
61.431644,52.53312
114.617775,85.24997
61.955128,68.74503
184.18294,152.23375
60.912243,61.321922
123.72972,85.77122
153.82878,152.70139
68.90356,57.117664
73.30219,49.342182
67.509476,63.446644
54.971237,49.605858
67.7506,72.78436
66.609,63.15989
118.49205,81.09656
67.14035,73.21048
52.99828,54.467773
181.41675,62.935406
68.77753,65.08816
66.46993,70.42947
64.58468,59.577133
77.199875,45.93057
57.13602,59.942154
66.32537,45.00143
83.15069,65.721504
69.5558,64.1447
117.669106,53.645027
155.11372,140.47002
107.08826,97.596794
146.61455,133.81503
101.24345,85.22327
65.05335,62.412407
62.814243,64.3623
79.741936,55.36459
70.28869,73.92296
63.95964,50.443336
73.2069,60.048042
80.53654,58.365192
74.38846,61.853035
56.282497,50.208786
65.3575,47.452023
63.32315,52.517338
63.069,53.18332
87.11107,52.5906
86.621056,70.67166
106.349495,66.76105
63.28712,69.80624
95.32754,59.94969
82.12162,53.31469
182.5715,135.62108
140.4094,98.644966
143.09932,55.568787
70.6971,48.641354
145.49556,81.78518
108.10114,61.62748
56.428215,58.05236
129.84706,126.9255
85.55247,82.99759
73.00277,60.25468
65.395325,48.619358
118.19979,60.596313
71.02595,65.798164
70.95178,63.88025
56.895226,51.467735
59.282345,54.184715
116.33322,66.20792
57.8321,52.69802
125.48882,63.71529
185.89493,77.4826
73.51304,72.03434
86.38077,75.409164
56.729465,54.40396
62.27815,55.356182
112.4502,82.35962
115.80888,49.256027
55.082825,52.822727
110.75636,95.957954
50.62162,45.89272
70.45066,57.669197
217.54971,119.70016
59.31755,65.103615
109.616745,49.416344
84.510216,66.98402
163.68446,60.612686
58.784634,57.444767
72.46845,73.14446
71.37722,57.369747
58.243362,61.23244
77.41569,47.910282
135.2652,84.70475
387.9603,172.86253
85.48423,66.25803
69.32238,63.02017
78.43038,48.69616
66.32617,54.97331
63.005043,62.839912
174.43053,68.28342
120.891464,70.11299
61.958252,58.775436
65.099495,70.05742
96.30025,45.84874
106.1631,64.66626
147.1016,62.105007
83.14603,53.951694
119.73682,89.511665
72.61335,53.33534
68.740845,60.650826
63.150898,49.12397
67.86148,54.899696
136.2853,105.15692
67.65793,54.108902
62.21621,57.412407
147.27103,86.86697
50.18853,50.64392
96.08512,56.574646
63.772278,65.21366
58.541016,71.7153
85.44814,75.621056
73.75217,73.74666
52.77445,53.167374
142.42572,57.266968
58.526375,42.992416
103.91526,85.79184
106.853424,62.61556
60.255585,48.76887
81.90175,62.386314
98.00008,62.2334
156.69699,114.6121
64.46444,52.948376
60.837044,63.13466
79.978584,57.25973
117.8469,76.51407
62.818996,67.75337
61.05242,56.2105
56.75441,60.88285
116.82931,69.36978
61.664375,55.940174
127.9227,85.48294
69.80922,69.005844
63.425385,62.294598
81.03922,60.318295
71.87765,70.742966
83.57671,49.839603
183.1603,136.95424
54.829437,57.712814
101.2608,58.72417
91.99542,84.69067
99.73569,72.78347
60.55035,64.97568
92.30672,53.99297
55.97107,50.409634
65.188,55.501724
80.56979,60.369553
76.24944,56.42353
99.60428,47.919685
116.6799,80.883736
73.05656,48.53874
183.12488,102.63989
62.925686,58.069958
66.36988,50.81532
207.78644,149.11931
220.20602,64.90701
68.958015,55.910473
129.45007,84.56869
185.17157,80.42336
57.90279,57.032543
225.71669,155.00626
86.066666,64.018295
83.86491,56.376724
112.369995,104.85713
155.72844,86.85604
288.12296,64.39988
130.3051,76.164764
56.340965,65.423615
67.55125,57.492153
56.3755,57.292023
54.556854,50.884468
65.12171,60.96176
98.79561,89.54211
87.55311,74.24939
53.792374,57.499805
61.463215,53.608932
66.91725,61.98242
106.90191,50.716015
142.31497,79.41365
90.81932,58.7954
103.38956,61.303497
247.62102,87.59476
71.742836,66.91651
86.42964,77.23718
58.569336,56.878506
57.764935,54.401882
62.526264,54.832977
148.1345,77.400665
64.34548,67.72614
70.55185,65.34785
76.66176,56.166664
117.310646,59.054752
214.10072,76.11035
62.34002,61.095547
84.85797,67.01113
67.61871,57.72842
107.09943,56.248245
74.6232,62.41429
57.891354,60.023796
67.58552,53.61057
90.25783,76.66261
68.51368,63.578747
288.4907,159.37341
51.4371,61.061405
145.09694,69.13412
74.1271,55.57086
50.40997,50.17752
59.16718,60.46437
131.06194,110.34134
78.46159,60.667976
80.54331,63.69654
75.404144,55.14731
60.24874,54.518738
127.40605,59.742485
111.65053,64.22045
68.02337,58.737984
58.47339,59.77194
76.02818,62.197918
143.0834,112.98489
63.18184,81.66446
86.270294,61.662003
88.85163,77.70013
72.43957,53.33003
144.09462,95.45162
69.64284,65.81533
67.26826,61.010628
85.09494,65.132195
156.30927,82.01181
210.34798,65.083725
